Date,ticker,close_price
2023-12-15,JPM,157.3214569091797
2023-12-18,JPM,158.2735595703125
2023-12-19,JPM,160.38729858398438
2023-12-20,JPM,158.5782470703125
2023-12-21,JPM,159.48280334472656
2023-12-22,JPM,159.3875732421875
2023-12-26,JPM,160.3302001953125
2023-12-27,JPM,161.2918243408203
2023-12-28,JPM,162.14877319335938
2023-12-29,JPM,161.95835876464844
2023-01-03,MSFT,233.45278930664062
2023-01-04,MSFT,223.24082946777344
2023-01-05,MSFT,216.62449645996094
2023-01-06,MSFT,219.17745971679688
2023-01-09,MSFT,221.31146240234375
2023-01-10,MSFT,222.99720764160156
2023-01-11,MSFT,229.740234375
2023-01-12,MSFT,232.41015625
2023-01-13,MSFT,233.1117706298828
2023-01-17,MSFT,234.20309448242188
2023-01-18,MSFT,229.77920532226562
2023-01-19,MSFT,225.99844360351562
2023-01-20,MSFT,234.07644653320312
2023-01-23,MSFT,236.37606811523438
2023-01-24,MSFT,235.8498992919922
2023-01-25,MSFT,234.45645141601562
2023-01-26,MSFT,241.65745544433594
2023-01-27,MSFT,241.81336975097656
2023-01-30,MSFT,236.50274658203125
2023-01-31,MSFT,241.47232055664062
2023-02-01,MSFT,246.28598022460938
2023-02-02,MSFT,257.83294677734375
2023-02-03,MSFT,251.7427978515625
2023-02-06,MSFT,250.20315551757812
2023-02-07,MSFT,260.7172546386719
2023-02-08,MSFT,259.908447265625
2023-02-09,MSFT,256.8780212402344
2023-02-10,MSFT,256.3713073730469
2023-02-13,MSFT,264.381103515625
2023-02-14,MSFT,265.2093505859375
2023-02-15,MSFT,263.08953857421875
2023-02-16,MSFT,256.08538818359375
2023-02-17,MSFT,252.0900115966797
2023-02-21,MSFT,246.82473754882812
2023-02-22,MSFT,245.6915283203125
2023-02-23,MSFT,248.87612915039062
2023-02-24,MSFT,243.45448303222656
2023-02-27,MSFT,244.37277221679688
2023-02-28,MSFT,243.64987182617188
2023-03-01,MSFT,240.5727996826172
2023-03-02,MSFT,245.30079650878906
2023-03-03,MSFT,249.38409423828125
2023-03-06,MSFT,250.92758178710938
2023-03-07,MSFT,248.27044677734375
2023-03-08,MSFT,247.83087158203125
2023-03-09,MSFT,246.48280334472656
2023-03-10,MSFT,242.839111328125
2023-03-13,MSFT,248.04579162597656
2023-03-14,MSFT,254.75689697265625
2023-03-15,MSFT,259.2992248535156
2023-03-16,MSFT,269.81036376953125
2023-03-17,MSFT,272.965576171875
2023-03-20,MSFT,265.9322814941406
2023-03-21,MSFT,267.4463195800781
2023-03-22,MSFT,265.9908142089844
2023-03-23,MSFT,271.236572265625
2023-03-24,MSFT,274.0793151855469
2023-03-27,MSFT,269.9862365722656
2023-03-28,MSFT,268.8628234863281
2023-03-29,MSFT,274.0206298828125
2023-03-30,MSFT,277.47869873046875
2023-03-31,MSFT,281.6304016113281
2023-04-03,MSFT,280.5852355957031
2023-04-04,MSFT,280.5363464355469
2023-04-05,MSFT,277.7620544433594
2023-04-06,MSFT,284.8541564941406
2023-04-10,MSFT,282.6952209472656
2023-04-11,MSFT,276.2869567871094
2023-04-12,MSFT,276.9316711425781
2023-04-13,MSFT,283.13482666015625
2023-04-14,MSFT,279.5204162597656
2023-04-17,MSFT,282.1188659667969
2023-04-18,MSFT,281.6988220214844
2023-04-19,MSFT,281.7769470214844
2023-04-20,MSFT,279.4910888671875
2023-04-21,MSFT,279.1492004394531
2023-04-24,MSFT,275.25152587890625
2023-04-25,MSFT,269.0484619140625
2023-04-26,MSFT,288.5368957519531
2023-04-27,MSFT,297.7779846191406
2023-04-28,MSFT,300.1518249511719
2023-05-01,MSFT,298.49114990234375
2023-05-02,MSFT,298.3446044921875
2023-05-03,MSFT,297.35797119140625
2023-05-04,MSFT,298.3446044921875
2023-05-05,MSFT,303.46337890625
2023-05-08,MSFT,301.5096740722656
2023-05-09,MSFT,299.8977966308594
2023-05-10,MSFT,305.0849914550781
2023-05-11,MSFT,302.9358825683594
2023-05-12,MSFT,301.82220458984375
2023-05-15,MSFT,302.3009033203125
2023-05-16,MSFT,304.5281982421875
2023-05-17,MSFT,307.40643310546875
2023-05-18,MSFT,311.83154296875
2023-05-19,MSFT,311.65533447265625
2023-05-22,MSFT,314.4356689453125
2023-05-23,MSFT,308.63995361328125
2023-05-24,MSFT,307.2595520019531
2023-05-25,MSFT,319.0762023925781
2023-05-26,MSFT,325.8998107910156
2023-05-30,MSFT,324.25506591796875
2023-05-31,MSFT,321.4942321777344
2023-06-01,MSFT,325.59625244140625
2023-06-02,MSFT,328.3570861816406
2023-06-05,MSFT,328.8857116699219
2023-06-06,MSFT,326.6731872558594
2023-06-07,MSFT,316.5894775390625
2023-06-08,MSFT,318.4300231933594
2023-06-09,MSFT,319.9278564453125
2023-06-12,MSFT,324.8816223144531
2023-06-13,MSFT,327.2704162597656
2023-06-14,MSFT,330.2563781738281
2023-06-15,MSFT,340.7903747558594
2023-06-16,MSFT,335.1415100097656
2023-06-20,MSFT,330.9513854980469
2023-06-21,MSFT,326.55572509765625
2023-06-22,MSFT,332.5765380859375
2023-06-23,MSFT,327.98504638671875
2023-06-26,MSFT,321.69989013671875
2023-06-27,MSFT,327.54449462890625
2023-06-28,MSFT,328.7975769042969
2023-06-29,MSFT,328.0143737792969
2023-06-30,MSFT,333.3890686035156
2023-07-03,MSFT,330.8926696777344
2023-07-05,MSFT,331.04931640625
2023-07-06,MSFT,334.1038513183594
2023-07-07,MSFT,330.13885498046875
2023-07-10,MSFT,324.8620300292969
2023-07-11,MSFT,325.4886169433594
2023-07-12,MSFT,330.1192932128906
2023-07-13,MSFT,335.464599609375
2023-07-14,MSFT,337.9903869628906
2023-07-17,MSFT,338.47015380859375
2023-07-18,MSFT,351.9412536621094
2023-07-19,MSFT,347.6237487792969
2023-07-20,MSFT,339.5862121582031
2023-07-21,MSFT,336.55133056640625
2023-07-24,MSFT,337.8631286621094
2023-07-25,MSFT,343.60992431640625
2023-07-26,MSFT,330.67730712890625
2023-07-27,MSFT,323.77532958984375
2023-07-28,MSFT,331.2646484375
2023-07-31,MSFT,328.8661193847656
2023-08-01,MSFT,329.27734375
2023-08-02,MSFT,320.6229553222656
2023-08-03,MSFT,319.80059814453125
2023-08-04,MSFT,320.8970947265625
2023-08-07,MSFT,323.17816162109375
2023-08-08,MSFT,319.203369140625
2023-08-09,MSFT,315.4635925292969
2023-08-10,MSFT,316.14892578125
2023-08-11,MSFT,314.2692565917969
2023-08-14,MSFT,317.2356262207031
2023-08-15,MSFT,315.1013488769531
2023-08-16,MSFT,314.336181640625
2023-08-17,MSFT,310.8827209472656
2023-08-18,MSFT,310.4903869628906
2023-08-21,MSFT,315.78814697265625
2023-08-22,MSFT,316.3571472167969
2023-08-23,MSFT,320.8112487792969
2023-08-24,MSFT,313.914306640625
2023-08-25,MSFT,316.86737060546875
2023-08-28,MSFT,317.57373046875
2023-08-29,MSFT,322.194580078125
2023-08-30,MSFT,322.5673522949219
2023-08-31,MSFT,321.556884765625
2023-09-01,MSFT,322.4398498535156
2023-09-05,MSFT,327.2372741699219
2023-09-06,MSFT,326.5799560546875
2023-09-07,MSFT,323.66619873046875
2023-09-08,MSFT,327.94366455078125
2023-09-11,MSFT,331.54425048828125
2023-09-12,MSFT,325.490966796875
2023-09-13,MSFT,329.6997985839844
2023-09-14,MSFT,332.2898254394531
2023-09-15,MSFT,323.9703369140625
2023-09-18,MSFT,322.8322448730469
2023-09-19,MSFT,322.4300231933594
2023-09-20,MSFT,314.69915771484375
2023-09-21,MSFT,313.48260498046875
2023-09-22,MSFT,311.0103759765625
2023-09-25,MSFT,311.5302734375
2023-09-26,MSFT,306.23248291015625
2023-09-27,MSFT,306.8702087402344
2023-09-28,MSFT,307.7041015625
2023-09-29,MSFT,309.774169921875
2023-10-02,MSFT,315.70965576171875
2023-10-03,MSFT,307.45880126953125
2023-10-04,MSFT,312.92340087890625
2023-10-05,MSFT,313.3157958984375
2023-10-06,MSFT,321.0663146972656
2023-10-09,MSFT,323.577880859375
2023-10-10,MSFT,322.1749267578125
2023-10-11,MSFT,326.128662109375
2023-10-12,MSFT,324.89251708984375
2023-10-13,MSFT,321.52740478515625
2023-10-16,MSFT,326.344482421875
2023-10-17,MSFT,325.7754821777344
2023-10-18,MSFT,323.8623352050781
2023-10-19,MSFT,325.04949951171875
2023-10-20,MSFT,320.48748779296875
2023-10-23,MSFT,323.0873107910156
2023-10-24,MSFT,324.2744445800781
2023-10-25,MSFT,334.2225341796875
2023-10-26,MSFT,321.6844177246094
2023-10-27,MSFT,323.5680236816406
2023-10-30,MSFT,330.9261169433594
2023-10-31,MSFT,331.7109680175781
2023-11-01,MSFT,339.5203552246094
2023-11-02,MSFT,341.72772216796875
2023-11-03,MSFT,346.1228942871094
2023-11-06,MSFT,349.7823486328125
2023-11-07,MSFT,353.7066650390625
2023-11-08,MSFT,356.3261413574219
2023-11-09,MSFT,353.8636779785156
2023-11-10,MSFT,362.67364501953125
2023-11-13,MSFT,359.7402648925781
2023-11-14,MSFT,363.2622985839844
2023-11-15,MSFT,363.4097900390625
2023-11-16,MSFT,369.7996826171875
2023-11-17,MSFT,363.58673095703125
2023-11-20,MSFT,371.0482177734375
2023-11-21,MSFT,366.752197265625
2023-11-22,MSFT,371.4512634277344
2023-11-24,MSFT,371.0383605957031
2023-11-27,MSFT,372.1983947753906
2023-11-28,MSFT,376.2191467285156
2023-11-29,MSFT,372.434326171875
2023-11-30,MSFT,372.4932861328125
2023-12-01,MSFT,368.1678466796875
2023-12-04,MSFT,362.88873291015625
2023-12-05,MSFT,366.21148681640625
2023-12-06,MSFT,362.55450439453125
2023-12-07,MSFT,364.6680908203125
2023-12-08,MSFT,367.8925476074219
2023-12-11,MSFT,365.0121765136719
2023-12-12,MSFT,368.0400085449219
2023-12-13,MSFT,368.0301513671875
2023-12-14,MSFT,359.7331237792969
2023-12-15,MSFT,364.4518737792969
2023-12-18,MSFT,366.3393249511719
2023-12-19,MSFT,366.93902587890625
2023-12-20,MSFT,364.34368896484375
2023-12-21,MSFT,367.2142639160156
2023-12-22,MSFT,368.236572265625
2023-12-26,MSFT,368.31524658203125
2023-12-27,MSFT,367.7352600097656
2023-12-28,MSFT,368.9248046875
2023-12-29,MSFT,369.671875
